15:21:30.332	352

15:21:31.350	349

15:21:32.318	341

15:21:33.349	342

15:21:34.333	352

15:21:35.333	326

15:21:36.335	347

15:21:37.334	336

15:21:38.335	344

15:21:39.334	341

15:21:40.334	342

15:21:41.337	340

15:21:42.337	338

15:21:43.337	340

15:21:44.336	345

15:21:45.336	309

15:21:46.339	344

15:21:47.338	335

15:21:48.338	366

15:21:49.338	346

15:21:50.353	349

15:21:51.340	353

15:21:52.356	345

15:21:53.340	342

15:21:54.355	349

15:21:55.355	352

15:21:56.357	368

15:21:57.356	341

15:21:58.356	342

15:21:59.356	349

15:22:00.356	342

15:22:01.359	340

15:22:02.358	349

15:22:03.358	359

15:22:04.358	328

15:22:05.358	336

15:22:06.360	347

15:22:07.359	331

15:22:08.360	343

15:22:09.359	341

15:22:10.359	346

15:22:11.361	344

15:22:12.361	334

15:22:13.361	337

15:22:14.361	347

15:22:15.392	361

15:22:16.363	342

15:22:17.378	334

15:22:18.378	296

15:22:19.378	350

15:22:20.378	352

15:22:21.378	347

15:22:22.377	333

15:22:23.377	343

15:22:24.377	348

15:22:25.377	342

15:22:26.380	345

15:22:27.379	348

15:22:28.379	336

15:22:29.379	337

15:22:30.379	334

15:22:31.382	348

15:22:32.381	343

15:22:33.381	345

15:22:34.381	348

15:22:35.396	333

15:22:36.396	344

15:22:37.396	338

15:22:38.396	332

15:22:39.395	346

15:22:40.395	346

15:22:41.397	344

15:22:42.397	339

15:22:43.397	334

15:22:44.396	349

15:22:45.396	342

15:22:46.399	345

15:22:47.398	347

15:22:48.398	343

15:22:49.398	345

15:22:50.413	339

15:22:51.400	332

15:22:52.400	347

15:22:53.400	334

15:22:54.415	348

15:22:55.415	347

15:22:56.417	340

15:22:57.416	340

15:22:58.416	334

15:22:59.416	339

15:23:00.416	346

15:23:01.418	348

15:23:02.418	345

15:23:03.417	329

15:23:04.417	341

15:23:05.417	334

15:23:06.420	330

15:23:07.419	336

15:23:08.419	342

15:23:09.419	339

15:23:10.419	348

15:23:11.421	348

15:23:12.421	344

15:23:13.420	337

15:23:14.420	345

15:23:15.436	336

15:23:16.422	345

15:23:17.437	348

15:23:18.437	339

15:23:19.437	347

15:23:20.437	330

15:23:21.439	342

15:23:22.439	342

15:23:23.439	333

15:23:24.439	335

15:23:25.438	347

15:23:26.444	348

15:23:27.446	341

15:23:28.457	349

15:23:29.450	331

15:23:30.476	343

15:23:31.444	345

15:23:32.443	303

15:23:33.440	348

15:23:34.446	346

15:23:35.451	345

15:23:36.455	333

15:23:37.444	352

15:23:38.459	343

15:23:39.448	334

15:23:40.461	335

15:23:41.455	338

15:23:42.469	349

15:23:43.457	348

15:23:44.459	332

15:23:45.454	341

15:23:46.453	348

15:23:47.455	330

15:23:48.455	347

15:23:49.470	346

15:23:50.459	362

15:23:51.459	348

15:23:52.472	345

15:23:53.455	331

15:23:54.474	348

15:23:55.473	336

15:23:56.466	352

15:23:57.470	348

15:23:58.472	335

15:23:59.478	343

15:24:00.478	337

15:24:01.478	339

15:24:02.468	348

15:24:03.479	334

15:24:04.501	346

15:24:05.485	340

15:24:06.484	346

15:24:07.486	338

15:24:08.477	339

15:24:09.488	334

15:24:10.499	337

15:24:11.485	347

15:24:12.501	346

15:24:13.501	335

15:24:14.486	339

15:24:15.485	347

15:24:16.497	339

15:24:17.497	334

15:24:18.495	337

15:24:19.501	336

15:24:20.494	325

15:24:21.500	352

15:24:22.492	345

15:24:23.491	332

15:24:24.491	335

15:24:25.492	378

15:24:26.508	336

15:24:27.508	345

15:24:28.508	345

15:24:29.517	340

15:24:30.499	343

15:24:31.504	332

15:24:32.511	349

15:24:33.512	345

15:24:34.506	336

15:24:35.506	331

15:24:36.510	334

15:24:37.506	331

15:24:38.510	346

15:24:39.518	333

15:24:40.518	354

15:24:41.511	334

15:24:42.511	330

15:24:43.523	370

15:24:44.515	327

15:24:45.522	346

15:24:46.523	331

15:24:47.517	336

15:24:48.521	347

15:24:49.531	336

15:24:50.528	330

15:24:51.525	346

15:24:52.529	326

15:24:53.523	341

15:24:54.534	345

15:24:55.531	343

15:24:56.527	331

15:24:57.524	251

15:24:58.543	332

15:24:59.526	347

15:25:00.529	346

15:25:01.544	349

15:25:02.528	347

15:25:03.528	332

15:25:04.530	358

15:25:05.535	344

15:25:06.543	380

15:25:07.537	337

15:25:08.547	347

15:25:09.535	347

15:25:10.541	337

15:25:11.537	345

15:25:12.540	346

15:25:13.541	333

15:25:14.562	343

15:25:15.549	335

15:25:16.552	342

15:25:17.548	332

15:25:18.545	339

15:25:19.551	331

15:25:20.544	343

15:25:21.548	336

15:25:22.554	340

15:25:23.556	333

15:25:24.550	335

15:25:25.560	335

15:25:26.556	332

15:25:27.554	346

15:25:28.556	331

15:25:29.555	345

15:25:30.556	348

15:25:31.571	345

15:25:32.560	348

15:25:33.563	343

15:25:34.581	348

15:25:35.563	334

15:25:36.564	346

15:25:37.568	345

15:25:38.568	346

15:25:39.579	346

15:25:40.567	341

15:25:41.573	337

15:25:42.577	343

15:25:43.568	342

15:25:44.569	334

15:25:45.582	335

15:25:46.584	337

15:25:47.574	336

15:25:48.583	335

15:25:49.584	343

15:25:50.589	350

15:25:51.580	341

15:25:52.579	342

15:25:53.585	342

15:25:54.587	347

15:25:55.587	339

15:25:56.590	344

15:25:57.590	334

15:25:58.617	346

15:25:59.601	312

15:26:00.600	352

15:26:01.596	345

15:26:02.592	338

15:26:03.599	326

15:26:04.606	349

15:26:05.598	345

15:26:06.602	333

15:26:07.604	325

15:26:08.617	336

15:26:09.603	344

15:26:10.600	333

15:26:11.606	342

15:26:12.598	344

15:26:13.598	333

15:26:14.614	330

15:26:15.614	347

15:26:16.606	326

15:26:17.616	340

15:26:18.603	301

15:26:19.618	346

15:26:20.619	345

15:26:21.626	333

15:26:22.610	331

15:26:23.626	344

15:26:24.610	345

15:26:25.641	344

15:26:26.641	338

15:26:27.625	324

15:26:28.625	345

15:26:29.625	333

15:26:30.624	347

15:26:31.627	342

15:26:32.627	354

15:26:33.626	348

15:26:34.626	330

15:26:35.657	346

15:26:36.626	336

15:26:37.625	343

15:26:38.625	351

15:26:39.625	339

15:26:40.640	330

15:26:41.628	348

15:26:42.628	330

15:26:43.628	348

15:26:44.643	342

15:26:45.643	344

15:26:46.643	338

15:26:47.642	348

15:26:48.643	338

15:26:49.657	344

15:26:50.642	345

15:26:51.636	342

15:26:52.640	332

15:26:53.640	342

15:26:54.651	370

15:26:55.651	349

15:26:56.650	340

15:26:57.650	331

15:26:58.650	353

15:26:59.633	332

15:27:00.667	332

15:27:01.651	336

15:27:02.651	329

15:27:03.651	336

15:27:04.650	341

15:27:05.653	332

15:27:06.666	349

15:27:07.666	333

15:27:08.666	336

15:27:09.657	335

15:27:10.657	330

15:27:11.657	326

15:27:12.665	346

15:27:13.665	341

15:27:14.665	332

15:27:15.665	343

15:27:16.675	425

15:27:17.670	352

15:27:18.679	354

15:27:19.663	330

15:27:20.665	328

15:27:21.668	334

15:27:22.668	343

15:27:23.699	344

15:27:24.683	332

15:27:25.683	333

15:27:26.683	344

15:27:27.682	338

15:27:28.682	348

15:27:29.685	342

15:27:30.684	346

15:27:31.684	346

15:27:32.683	338

15:27:33.699	346

15:27:34.683	348

15:27:35.682	334

15:27:36.682	332

15:27:37.698	340

15:27:38.699	338

15:27:39.699	345

15:27:40.687	318

15:27:41.686	346

15:27:42.689	344

15:27:43.689	338

15:27:44.692	332

15:27:45.691	345

15:27:46.705	345

15:27:47.705	347

15:27:48.700	330

15:27:49.706	330

15:27:50.706	344

15:27:51.706	349

15:27:52.705	339

15:27:53.705	348

15:27:54.705	345

15:27:55.705	336

15:27:56.707	343

15:27:57.707	347

15:27:58.707	338

15:27:59.707	340

15:28:00.706	332

15:28:01.706	336

15:28:02.722	333

15:28:03.721	344

15:28:04.721	332

15:28:05.721	368

15:28:06.724	363

15:28:07.724	330

15:28:08.724	325

15:28:09.724	336

15:28:10.724	333

15:28:11.725	332

15:28:12.730	331

15:28:13.732	346

15:28:14.732	344

15:28:15.718	335

15:28:16.735	331

15:28:17.735	333

15:28:18.735	345

15:28:19.735	343

15:28:20.735	332

15:28:21.737	333

15:28:22.739	340

15:28:23.740	343

15:28:24.740	341

15:28:25.739	334

15:28:26.739	444

15:28:27.739	332

15:28:28.738	346

15:28:29.738	344

15:28:30.738	344

15:28:31.739	334

15:28:32.738	348

15:28:33.738	324

15:28:34.753	330

15:28:35.760	328

15:28:36.744	362

15:28:37.744	331

15:28:38.743	348

15:28:39.759	341

15:28:40.758	356

15:28:41.758	355

15:28:42.758	333

15:28:43.758	351

15:28:44.758	331

15:28:45.762	330

15:28:46.762	338

15:28:47.762	340

15:28:48.762	345

15:28:49.762	340

15:28:50.761	336

15:28:51.761	345

15:28:52.761	344

15:28:53.761	340

15:28:54.760	358

15:28:55.766	342

15:28:56.766	344

15:28:57.766	332

15:28:58.765	346

15:28:59.765	344

15:29:00.765	336

15:29:01.780	336

15:29:02.780	346

15:29:03.780	330

15:29:04.780	332

15:29:05.783	345

15:29:06.783	340

15:29:07.780	340

15:29:08.781	351

15:29:09.781	364

15:29:10.783	231

15:29:11.783	332

15:29:12.783	329

15:29:13.798	344

15:29:14.783	340

15:29:15.782	48

15:29:16.791	343

15:29:17.806	346

15:29:18.791	331

15:29:19.801	342

15:29:20.800	344

15:29:21.789	343

15:29:22.789	374

15:29:23.791	348

15:29:24.789	330

15:29:25.805	345

15:29:26.790	346

15:29:27.806	348

15:29:28.806	333

15:29:29.821	345

15:29:30.805	337

15:29:31.805	345

15:29:32.805	335

15:29:33.805	333

15:29:34.805	346

15:29:35.804	345

15:29:36.808	333

15:29:37.808	339

15:29:38.807	332

15:29:39.807	345

15:29:40.807	329

15:29:41.807	344

15:29:42.822	347

15:29:43.816	331

15:29:44.815	344

15:29:45.818	344

15:29:46.823	330

15:29:47.822	346

15:29:48.816	311

15:29:49.832	336

15:29:50.822	341

15:29:51.822	332

15:29:52.822	248

15:29:53.821	337

15:29:54.821	336

15:29:55.836	239

15:29:56.820	345

15:29:57.836	331

15:29:58.836	337

15:29:59.835	340

15:30:00.824	327

15:30:01.834	330

15:30:02.833	344

15:30:03.836	341

15:30:04.832	330

15:30:05.848	336

15:30:06.834	332

15:30:07.845	336

15:30:08.837	343

15:30:09.842	340

15:30:10.850	340

15:30:11.846	448

15:30:12.847	339

15:30:13.847	346

15:30:14.856	341

15:30:15.863	380

15:30:16.853	335

15:30:17.843	333

15:30:18.854	333

15:30:19.844	340

15:30:20.858	346

15:30:21.872	326

15:30:22.857	340

15:30:23.862	343

15:30:24.857	346

15:30:25.850	342

15:30:26.862	220

15:30:27.853	346

15:30:28.862	343

15:30:29.868	342

15:30:30.858	335

15:30:31.872	321

15:30:32.870	344

15:30:33.868	347

15:30:34.871	344

15:30:35.862	343

15:30:36.862	330

15:30:37.862	345

15:30:38.870	337

15:30:39.870	332

15:30:40.869	333

15:30:41.869	329

15:30:42.875	344

15:30:43.877	329

15:30:44.877	340

15:30:45.887	333

15:30:46.871	337

15:30:47.871	329

15:30:48.887	334

15:30:49.891	336

15:30:50.874	331

15:30:51.890	347

15:30:52.884	343

15:30:53.884	347

15:30:54.884	340

15:30:55.890	345

15:30:56.888	334

15:30:57.888	345

15:30:58.887	341

15:30:59.886	338

15:31:00.892	342

15:31:01.888	339

15:31:02.888	348

15:31:03.888	345

15:31:04.907	454

15:31:05.877	318

15:31:06.897	330

15:31:07.904	343

15:31:08.919	344

15:31:09.903	334

15:31:10.903	345

15:31:11.903	341

15:31:12.903	258

15:31:13.902	350

15:31:14.902	344

15:31:15.918	332

15:31:16.902	324

15:31:17.917	348

15:31:18.917	345

15:31:19.917	347

15:31:20.920	324

15:31:21.920	329

15:31:22.920	330

15:31:23.910	332

15:31:24.917	332

15:31:25.918	334

15:31:26.917	346

15:31:27.916	449

15:31:28.914	328

15:31:29.916	331

15:31:30.922	338

15:31:31.957	343

15:31:32.926	345

15:31:33.934	334

15:31:34.931	338

15:31:35.926	340

15:31:36.933	343

15:31:37.922	332

15:31:38.934	329

15:31:39.924	337

15:31:40.931	345

15:31:41.925	366

15:31:42.938	346

15:31:43.942	336

15:31:44.946	352

15:31:45.932	322

15:31:46.940	550

15:31:47.933	34

15:31:48.938	77

15:31:49.945	163

15:31:50.947	308

15:31:51.940	316

15:31:52.945	336

15:31:53.949	339

15:31:54.939	339

15:31:55.939	331

15:31:56.948	340

15:31:57.940	327

15:31:58.944	336

15:31:59.958	340

15:32:00.947	330

15:32:01.955	308

15:32:02.953	286

15:32:03.958	284

15:32:04.949	265

15:32:05.953	253

15:32:06.959	270

15:32:07.958	272

15:32:08.952	280

15:32:09.959	285

15:32:10.955	295

15:32:11.957	299

15:32:12.966	334

15:32:13.969	332

15:32:14.974	314

15:32:15.978	329

15:32:16.961	329

15:32:17.958	335

15:32:18.971	329

15:32:19.966	329

15:32:20.966	316

15:32:21.966	337

15:32:22.982	337

15:32:23.976	323

15:32:24.989	322

15:32:25.969	330

15:32:26.984	308

15:32:27.987	340

15:32:28.999	324

15:32:29.985	322

15:32:30.985	336

15:32:31.985	338

15:32:32.984	319

15:32:33.984	340

15:32:34.984	331

15:32:35.987	328

15:32:36.986	344

15:32:37.986	325

15:32:38.986	330

15:32:39.986	341

15:32:40.986	339

15:32:41.999	339

15:32:42.997	323

15:32:43.996	339

15:32:44.995	325

15:32:45.991	337

15:32:47.002	339

15:32:48.002	341

15:32:49.002	333

15:32:50.017	328

15:32:51.001	342

15:32:52.009	337

15:32:53.010	334

15:32:54.012	341

15:32:55.016	322

15:32:55.986	339

15:32:57.001	338

15:32:58.015	334

15:32:59.015	331

15:33:00.015	334

15:33:01.019	343

15:33:02.018	294

15:33:03.007	333

15:33:04.011	324

15:33:05.011	336

15:33:06.026	345

15:33:07.011	304

15:33:08.026	336

15:33:09.026	329

15:33:10.025	338

15:33:11.029	325

15:33:12.028	327

15:33:13.028	334

15:33:14.028	325

15:33:15.028	330

15:33:16.030	337

15:33:17.030	320

15:33:18.030	313

15:33:19.029	311

15:33:20.029	322

15:33:21.032	313

15:33:22.032	328

15:33:23.027	340

15:33:24.043	338

15:33:25.045	318

15:33:26.044	328

15:33:27.044	326

15:33:28.045	339

15:33:29.040	261

15:33:30.039	345

15:33:31.047	337

15:33:32.041	330

15:33:33.042	341

15:33:34.060	341

15:33:35.039	294

15:33:36.032	330

15:33:37.054	330

15:33:38.055	329

15:33:39.044	327

15:33:40.054	338

15:33:41.060	320

15:33:42.053	328

15:33:43.057	365

15:33:44.057	331

15:33:45.056	327

15:33:46.052	337

15:33:47.072	335

15:33:48.052	360

15:33:49.066	344

15:33:50.055	333

15:33:51.072	340

15:33:52.079	328

15:33:53.066	327

15:33:54.066	327

15:33:55.069	358

15:33:56.071	340

15:33:57.068	338

15:33:58.069	328

15:33:59.066	341

15:34:00.064	332

15:34:01.091	328

15:34:02.080	327

15:34:03.069	337

15:34:04.067	341

15:34:05.073	344

15:34:06.084	338

15:34:07.075	333

15:34:08.074	324

15:34:09.086	339

15:34:10.081	343

15:34:11.082	331

15:34:12.089	327

15:34:13.090	308

15:34:14.087	339

15:34:15.091	331

15:34:16.084	340

15:34:17.093	334

15:34:18.090	320

15:34:19.087	323

15:34:20.113	337

15:34:21.097	324

15:34:22.094	313

15:34:23.111	327

15:34:24.090	302

15:34:25.096	339

15:34:26.091	328

15:34:27.091	340

15:34:28.098	326

15:34:29.111	330

15:34:30.095	328

15:34:31.101	322

15:34:32.095	335

15:34:33.097	330

15:34:34.097	244

15:34:35.105	327

15:34:36.124	340

15:34:37.105	328

15:34:38.108	337

15:34:39.105	342

15:34:40.103	333

15:34:41.112	330

15:34:42.111	343

15:34:43.113	336

15:34:44.113	327

15:34:45.115	329

15:34:46.118	330

15:34:47.114	333

15:34:48.114	347

15:34:49.114	343

15:34:50.118	340

15:34:51.121	331

15:34:52.120	343

15:34:53.133	343

15:34:54.117	328

15:34:55.119	340

15:34:56.125	430

15:34:57.125	343

15:34:58.125	343

15:34:59.127	331

15:35:00.126	303

15:35:01.138	336

15:35:02.138	340

15:35:03.138	329

15:35:04.137	308

15:35:05.127	241

15:35:06.139	340

15:35:07.138	344

15:35:08.157	337

15:35:09.140	324

15:35:10.140	293

15:35:11.154	347

15:35:12.138	347

15:35:13.153	329

15:35:14.136	340

15:35:15.168	347

15:35:16.139	340

15:35:17.139	343

15:35:18.154	329

15:35:19.154	342

15:35:20.153	329

15:35:21.156	338

15:35:22.156	341

15:35:23.171	332

15:35:24.155	326

15:35:25.169	341

15:35:26.156	340

15:35:27.159	339

15:35:28.158	330

15:35:29.158	339

15:35:30.158	341

15:35:31.157	340

15:35:32.157	341

15:35:33.172	333

15:35:34.157	344

15:35:35.156	341

15:35:36.159	329

15:35:37.174	332

15:35:38.174	335

15:35:39.176	326

15:35:40.163	339

15:35:41.167	330

15:35:42.168	330

15:35:43.177	341

15:35:44.177	342

15:35:45.177	339

15:35:46.170	340

15:35:47.181	329

15:35:48.180	333

15:35:49.182	343

15:35:50.182	331

15:35:51.187	340

15:35:52.187	330

15:35:53.187	331

15:35:54.186	329

15:35:55.180	334

15:35:56.188	326

15:35:57.188	339

15:35:58.187	335

15:35:59.188	326

15:36:00.188	328

15:36:01.190	328

15:36:02.195	359

15:36:03.194	341

15:36:04.194	330

15:36:05.195	341

15:36:06.193	333

15:36:07.195	332

15:36:08.211	434

15:36:09.195	342

15:36:10.200	327

15:36:11.197	334

15:36:12.209	333

15:36:13.208	330

15:36:14.206	332

15:36:15.199	333

15:36:16.199	336

15:36:17.208	325

15:36:18.210	325

15:36:19.211	336

15:36:20.213	324

15:36:21.216	342

15:36:22.216	330

15:36:23.209	328

